,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
7159,293,2,cinema,4.0,27.0,nsubj,cinema,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7160,293,3,tinha,4.0,6.0,aux,_,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
7161,293,4,mudado,0.0,35.0,root,_,VERB,VBN,,,
7162,293,5,tão,6.0,3.0,advmod,tão,ADV,RB,,,
7163,293,6,drasticamente,4.0,3.0,advmod,drasticamente,ADV,RB,,,
7164,293,7,que,10.0,25.0,mark,que,SCONJ,IN,,,
7165,293,8,Hollywood,10.0,27.0,nsubj,Hollywood,PROPN,NNP,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7166,293,9,tinha,10.0,6.0,aux,_,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
7167,293,10,alienado,4.0,2.0,advcl,_,VERB,VBN,,,
7168,293,11,o,12.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7169,293,12,público,10.0,29.0,obj,público,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7170,293,13,familiar,12.0,4.0,amod,familiar,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7171,293,14,.,4.0,33.0,punct,.,PUNCT,.,,,
7173,294,1,De,3.0,7.0,case,de,ADP,INDT,,,
7174,294,2,o,3.0,16.0,det,o,DET,,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7175,294,3,ponto,14.0,26.0,nmod,ponto,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'ToDo': 'nmod'}
7176,294,4,de,5.0,7.0,case,de,ADP,IN,,,
7177,294,5,vista,3.0,26.0,nmod,vista,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7179,294,6,de,8.0,7.0,case,de,ADP,INDT,,,
7180,294,7,o,8.0,16.0,det,o,DET,,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7181,294,8,realizador,3.0,26.0,nmod,realizador,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7182,294,9,",",3.0,33.0,punct,",",PUNCT,",",,,
7183,294,10,o,11.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7184,294,11,filme,14.0,27.0,nsubj,filme,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7185,294,12,é,14.0,13.0,cop,ser,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7186,294,13,um,14.0,16.0,det,um,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7187,294,14,ato,0.0,35.0,root,ato,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7188,294,15,precário,14.0,4.0,amod,precário,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7189,294,16,",",17.0,33.0,punct,",",PUNCT,",",,,
7190,294,17,balançando,14.0,1.0,acl,_,VERB,VBG,,,{'SpaceAfter': 'No'}
7191,294,18,-,19.0,33.0,punct,-,PUNCT,-,,,{'SpaceAfter': 'No'}
7192,294,19,se,17.0,19.0,expl:pv,_,PRON,SE,{'Person': '3'},,
7193,294,20,entre,21.0,7.0,case,_,ADP,IN,,,
7194,294,21,comédias,17.0,30.0,obl,comédia,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Plur'}",,
7195,294,22,familiares,21.0,4.0,amod,familiar,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Plur'}",,
7196,294,23,e,24.0,8.0,cc,e,CCONJ,CC,,,
7197,294,24,dramas,21.0,12.0,conj,drama,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7198,294,25,sociais,24.0,4.0,amod,social,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7199,294,26,profundos,24.0,4.0,amod,profundo,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
7200,294,27,.,14.0,33.0,punct,.,PUNCT,.,,,
7201,295,1,A,3.0,7.0,case,_,ADP,IN,,,
7202,295,2,um,3.0,16.0,det,um,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7203,295,3,nível,5.0,30.0,obl,nível,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7204,295,4,",",3.0,33.0,punct,",",PUNCT,",",,,
7205,295,5,funciona,0.0,35.0,root,funcionar,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7206,295,6,como,8.0,7.0,case,como,ADP,IN,,,
7207,295,7,um,8.0,16.0,det,um,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7208,295,8,aconchegador,5.0,30.0,obl,_,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7209,295,9,de,10.0,7.0,case,de,ADP,IN,,,
7210,295,10,corações,8.0,26.0,nmod,coração,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7211,295,11,amigável,8.0,4.0,amod,amigável,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7212,295,12,e,13.0,8.0,cc,e,CCONJ,CC,,,
7213,295,13,despretensioso,11.0,12.0,conj,despretensioso,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7214,295,14,",",16.0,33.0,punct,",",PUNCT,",",,,
7215,295,15,que,16.0,27.0,nsubj,_,PRON,WP,,,
7216,295,16,parece,8.0,1.0,acl:relcl,parecer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7217,295,17,feito,16.0,37.0,xcomp,_,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7219,295,18,a,20.0,7.0,case,a,ADP,INDT,,,
7220,295,19,a,20.0,16.0,det,o,DET,,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7221,295,20,medida,17.0,30.0,obl,medida,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7222,295,21,para,23.0,7.0,case,para,ADP,IN,,,
7223,295,22,uma,23.0,16.0,det,um,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7224,295,23,sessão,17.0,30.0,obl,sessão,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7225,295,24,de,25.0,7.0,case,de,ADP,IN,,,
7226,295,25,domingo,23.0,26.0,nmod,domingo,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7228,295,26,a,28.0,7.0,case,a,ADP,INDT,,,
7229,295,27,a,28.0,16.0,det,o,DET,,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7230,295,28,tarde,25.0,26.0,nmod,tarde,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7231,295,29,.,5.0,33.0,punct,.,PUNCT,.,,,
7232,296,1,E,5.0,17.0,discourse,_,CCONJ,CC,,,{'SpaceAfter': 'No'}
7233,296,2,",",3.0,33.0,punct,",",PUNCT,",",,,
7234,296,3,claro,5.0,3.0,advmod,claro,ADV,RB,,,{'SpaceAfter': 'No'}
7235,296,4,",",3.0,33.0,punct,",",PUNCT,",",,,
7236,296,5,tem,0.0,35.0,root,ter,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7237,296,6,o,7.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7238,296,7,Bob,5.0,29.0,obj,Bob,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7239,296,8,",",11.0,33.0,punct,",",PUNCT,",",,,
7240,296,9,uma,11.0,16.0,det,um,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7241,296,10,constante,11.0,4.0,amod,constante,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7242,296,11,fonte,7.0,5.0,appos,fonte,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7243,296,12,de,13.0,7.0,case,de,ADP,IN,,,
7244,296,13,entretenimento,11.0,26.0,nmod,entretenimento,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7245,296,14,.,5.0,33.0,punct,.,PUNCT,.,,,
7246,297,1,O,2.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7247,297,2,resultado,9.0,27.0,nsubj,resultado,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7248,297,3,",",4.0,33.0,punct,",",PUNCT,",",,,
7249,297,4,então,9.0,17.0,discourse,então,ADV,RB,,,{'SpaceAfter': 'No'}
7250,297,5,",",4.0,33.0,punct,",",PUNCT,",",,,
7251,297,6,dificilmente,9.0,3.0,advmod,dificilmente,ADV,RB,,,
7252,297,7,é,9.0,13.0,cop,ser,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7253,297,8,o,9.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7254,297,9,pijama,0.0,35.0,root,pijama,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7256,297,10,de,12.0,7.0,case,de,ADP,INDT,,,
7257,297,11,o,12.0,16.0,det,o,DET,,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7258,297,12,gato,9.0,26.0,nmod,gato,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,"{'SpaceAfter': 'No', 'ToDo': 'nmod'}"
7259,297,13,.,9.0,33.0,punct,.,PUNCT,.,,,
7260,298,1,Para,3.0,7.0,case,_,ADP,IN,,,
7261,298,2,as,3.0,16.0,det,o,DET,DT,"{'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Art'}",,
7262,298,3,audiências,23.0,30.0,obl,audiência,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Plur'}",,
7263,298,4,modernas,3.0,4.0,amod,moderno,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
7264,298,5,",",6.0,33.0,punct,",",PUNCT,",",,,
7265,298,6,maioria,3.0,5.0,appos,maioria,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7267,298,7,de,9.0,7.0,case,de,ADP,INDT,,,
7268,298,8,as,9.0,16.0,det,o,DET,,"{'Gender': 'Fem', 'Number': 'Plur'}",,
7269,298,9,quais,6.0,26.0,nmod,_,PRON,WP,{'Number': 'Plur'},,
7270,298,10,com,12.0,7.0,case,_,ADP,IN,,,
7271,298,11,pouca,12.0,16.0,det,_,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7272,298,12,experiência,6.0,26.0,nmod,experiência,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7273,298,13,em,14.0,7.0,case,em,ADP,IN,,,
7274,298,14,conflitos,12.0,26.0,nmod,conflito,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7275,298,15,de,17.0,7.0,case,de,ADP,IN,,,
7276,298,16,primeira,17.0,4.0,amod,primeiro,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7277,298,17,linha,14.0,26.0,nmod,linha,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7278,298,18,",",3.0,33.0,punct,",",PUNCT,",",,,
7279,298,19,os,20.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}",,
7280,298,20,feitos,23.0,27.0,nsubj,feito,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7281,298,21,de,22.0,7.0,case,de,ADP,IN,,,
7282,298,22,Doss,20.0,26.0,nmod,Doss,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7283,298,23,pertencem,0.0,35.0,root,pertencer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres'}",,
7285,298,24,a,26.0,7.0,case,a,ADP,INDT,,,
7286,298,25,a,26.0,16.0,det,o,DET,,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7287,298,26,esfera,23.0,30.0,obl,esfera,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7289,298,27,de,29.0,7.0,case,de,ADP,INDT,,,
7290,298,28,o,29.0,16.0,det,o,DET,,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7291,298,29,inimaginável,26.0,26.0,nmod,_,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7292,298,30,.,23.0,33.0,punct,.,PUNCT,.,,,
7293,299,1,A,2.0,16.0,det,o,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7294,299,2,história,7.0,27.0,nsubj,história,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7296,299,3,de,5.0,7.0,case,de,ADP,INDT,,,
7297,299,4,o,5.0,16.0,det,o,DET,,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7298,299,5,Doss,2.0,26.0,nmod,Doss,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7299,299,6,também,7.0,3.0,advmod,também,ADV,RB,,,
7300,299,7,tem,0.0,35.0,root,ter,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7301,299,8,uma,9.0,16.0,det,um,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7302,299,9,qualidade,7.0,29.0,obj,qualidade,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7303,299,10,improvável,9.0,4.0,amod,improvável,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7304,299,11,que,12.0,27.0,nsubj,_,PRON,WP,,,
7305,299,12,torna,9.0,1.0,acl:relcl,tornar,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7306,299,13,tudo,12.0,29.0,obj,tudo,PRON,NN,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Tot'}",,
7307,299,14,ainda,15.0,3.0,advmod,ainda,ADV,RB,,,
7308,299,15,mais,12.0,3.0,advmod,mais,ADV,RBR,,,
7309,299,16,atraente,12.0,37.0,xcomp,atraente,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7310,299,17,.,7.0,33.0,punct,.,PUNCT,.,,,
7311,300,1,Todos,3.0,16.0,det,_,DET,PDT,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7312,300,2,os,3.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}",,
7313,300,3,médicos,5.0,27.0,nsubj,médico,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7314,300,4,estavam,5.0,13.0,cop,_,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past'}",,
7315,300,5,armados,0.0,35.0,root,armado,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
7316,300,6,",",8.0,33.0,punct,",",PUNCT,",",,,
7317,300,7,exceto,8.0,7.0,case,_,ADP,IN,,,
7318,300,8,eu,5.0,30.0,obl,_,PRON,PRP,"{'Number': 'Sing', 'Person': '1'}",,{'SpaceAfter': 'No'}
7319,300,9,.,5.0,33.0,punct,.,PUNCT,.,,,
7320,301,1,Quando,3.0,25.0,mark,_,SCONJ,IN,,,
7321,301,2,Millican,3.0,27.0,nsubj,Millican,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7322,301,3,morreu,5.0,2.0,advcl,morrer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,{'SpaceAfter': 'No'}
7323,301,4,",",3.0,33.0,punct,",",PUNCT,",",,,
7324,301,5,assumimos,0.0,35.0,root,assumir,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres'}",,
7325,301,6,que,12.0,25.0,mark,que,SCONJ,IN,,,
7326,301,7,essa,12.0,27.0,nsubj,_,PRON,PDEM,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7327,301,8,também,12.0,3.0,advmod,também,ADV,RB,,,
7328,301,9,seria,12.0,13.0,cop,_,AUX,VBC,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3'}",,
7329,301,10,a,12.0,16.0,det,o,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7330,301,11,última,12.0,4.0,amod,último,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7331,301,12,vez,5.0,9.0,ccomp,vez,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7332,301,13,que,14.0,25.0,mark,que,SCONJ,IN,,,
7333,301,14,veríamos,12.0,1.0,acl,_,VERB,VBC,"{'Mood': 'Cnd', 'Number': 'Plur', 'Person': '1'}",,
7334,301,15,o,19.0,16.0,det,o,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
7335,301,16,desastrado,19.0,4.0,amod,desastrado,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7336,301,17,",",18.0,33.0,punct,",",PUNCT,",",,,
7337,301,18,antissocial,16.0,12.0,conj,antissocial,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7338,301,19,Odi,14.0,29.0,obj,Odi,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7339,301,20,.,5.0,33.0,punct,.,PUNCT,.,,,
7340,302,1,A,2.0,16.0,det,o,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7341,302,2,série,5.0,27.0,nsubj,série,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7342,302,3,dois,2.0,5.0,appos,_,NUM,CD,{'Gender': 'Masc'},,
7343,302,4,está,5.0,6.0,aux,estar,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7344,302,5,dando,0.0,35.0,root,_,VERB,VBG,,,
7345,302,6,certo,5.0,3.0,advmod,certo,ADV,RB,,,
7346,302,7,até,8.0,7.0,case,_,ADP,IN,,,
7347,302,8,agora,5.0,37.0,xcomp,agora,ADV,RB,,,{'SpaceAfter': 'No'}
7348,302,9,?,5.0,33.0,punct,?,PUNCT,.,,,
7349,303,1,"""",3.0,33.0,punct,"""",PUNCT,,,,{'SpaceAfter': 'No'}
7350,303,2,Super-heróis,3.0,27.0,nsubj,_,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
7351,303,3,estão,0.0,35.0,root,estar,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres'}",,
7352,303,4,fora,3.0,3.0,advmod,fora,ADV,RB,,,
7354,303,5,de,7.0,7.0,case,de,ADP,INDT,,,
7355,303,6,a,7.0,16.0,det,o,DET,,"{'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
7356,303,7,experiência,4.0,30.0,obl,experiência,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7357,303,8,humana,7.0,4.0,amod,humano,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7358,303,9,e,12.0,8.0,cc,e,CCONJ,CC,,,
7359,303,10,isto,12.0,27.0,nsubj,_,PRON,PDEM,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7360,303,11,também,12.0,3.0,advmod,também,ADV,RB,,,
7361,303,12,está,3.0,12.0,conj,estar,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,{'SpaceAfter': 'No'}
7362,303,13,",",16.0,33.0,punct,",",PUNCT,",",,,
7363,303,14,então,16.0,3.0,advmod,então,ADV,RB,,,
7364,303,15,o,16.0,29.0,obj,_,PRON,PRP,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
7365,303,16,tratei,3.0,32.0,parataxis,tratar,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past'}",,
7366,303,17,como,19.0,7.0,case,como,ADP,IN,,,
7367,303,18,um,19.0,16.0,det,um,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7368,303,19,drama,16.0,30.0,obl,drama,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7369,303,20,"""",3.0,33.0,punct,"""",PUNCT,,,,{'SpaceAfter': 'No'}
7370,303,21,",",22.0,33.0,punct,",",PUNCT,",",,,
7371,303,22,diz,3.0,32.0,parataxis,dizer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7372,303,23,Zimmer,22.0,27.0,nsubj,Zimmer,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7373,303,24,.,3.0,33.0,punct,.,PUNCT,.,,,
7374,304,1,Mas,8.0,17.0,discourse,_,CCONJ,CC,,,
7375,304,2,as,3.0,16.0,det,o,DET,DT,"{'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Art'}",,
7376,304,3,ações,8.0,27.0,nsubj,ação,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Plur'}",,
7377,304,4,sombrias,3.0,4.0,amod,sombrio,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Plur'}",,
7378,304,5,de,6.0,7.0,case,de,ADP,IN,,,
7379,304,6,Cotton,3.0,26.0,nmod,Cotton,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7380,304,7,não,8.0,3.0,advmod,não,ADV,RB,{'Polarity': 'Neg'},,
7381,304,8,ocorreram,0.0,35.0,root,ocorrer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past'}",,
7382,304,9,devido,12.0,7.0,case,_,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7383,304,10,a,9.0,20.0,fixed,_,ADP,IN,,,
7384,304,11,um,12.0,16.0,det,um,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7385,304,12,tipo,8.0,30.0,obl,tipo,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7386,304,13,de,14.0,7.0,case,de,ADP,IN,,,
7387,304,14,compulsão,12.0,26.0,nmod,compulsão,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7388,304,15,para,16.0,7.0,case,para,ADP,IN,,,
7389,304,16,matar,12.0,37.0,xcomp,_,VERB,VB,,,{'SpaceAfter': 'No'}
7390,304,17,.,8.0,33.0,punct,.,PUNCT,.,,,
7391,305,1,Cotton,2.0,27.0,nsubj,Cotton,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7392,305,2,nasceu,0.0,35.0,root,nascer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
7393,305,3,a,4.0,7.0,case,_,ADP,IN,,,
7394,305,4,31,2.0,30.0,obl,_,NUM,CD,{'Gender': 'Masc'},,
7395,305,5,de,6.0,7.0,case,de,ADP,IN,,,
7396,305,6,outubro,4.0,26.0,nmod,outubro,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7397,305,7,",",9.0,33.0,punct,",",PUNCT,",",,,
7398,305,8,de,9.0,7.0,case,de,ADP,IN,,,
7399,305,9,1832,6.0,26.0,nmod,_,NUM,CD,{'Gender': 'Masc'},,{'SpaceAfter': 'No'}
7400,305,10,",",9.0,33.0,punct,",",PUNCT,",",,,
7401,305,11,em,13.0,7.0,case,em,ADP,IN,,,
7402,305,12,uma,13.0,16.0,det,um,DET,DT,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7403,305,13,vila,2.0,30.0,obl,vila,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
7404,305,14,perto,13.0,3.0,advmod,perto,ADV,RB,,,
7405,305,15,de,16.0,7.0,case,de,ADP,IN,,,
7406,305,16,Sunderland,14.0,30.0,obl,Sunderland,PROPN,NNP,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7407,305,17,.,2.0,33.0,punct,.,PUNCT,.,,,
7408,306,1,Talvez,3.0,3.0,advmod,talvez,ADV,RB,,,
7409,306,2,não,3.0,3.0,advmod,não,ADV,RB,{'Polarity': 'Neg'},,
7410,306,3,importe,0.0,35.0,root,importar,VERB,VBC,"{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7411,306,4,desde,9.0,25.0,mark,_,SCONJ,IN,,,
7412,306,5,que,4.0,20.0,fixed,_,ADP,IN,,,
7413,306,6,eu,9.0,27.0,nsubj:pass,_,PRON,PRP,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '1'}",,
7414,306,7,não,9.0,3.0,advmod,não,ADV,RB,{'Polarity': 'Neg'},,
7415,306,8,seja,9.0,6.0,aux:pass,_,AUX,VBC,"{'Mood': 'Sub', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres'}",,
7416,306,9,importunado,3.0,2.0,advcl,_,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7417,306,10,durante,12.0,7.0,case,_,ADP,IN,,,
7418,306,11,muito,12.0,16.0,det,_,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7419,306,12,tempo,9.0,30.0,obl,tempo,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
7420,306,13,.,3.0,33.0,punct,.,PUNCT,.,,,
7421,307,1,Já,5.0,3.0,advmod,já,ADV,RB,,,
7422,307,2,não,5.0,3.0,advmod,não,ADV,RB,{'Polarity': 'Neg'},,
7423,307,3,é,5.0,13.0,cop,ser,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7424,307,4,um,5.0,16.0,det,um,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7425,307,5,efeito,0.0,35.0,root,efeito,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
7426,307,6,que,7.0,27.0,nsubj,_,PRON,WP,,,
7427,307,7,remete,5.0,1.0,acl:relcl,remeter,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
7428,307,8,para,10.0,7.0,case,para,ADP,IN,,,
