,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
4251,246,21,것,0,35,root,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': '.geos', 'LTranslit': None}"
4252,246,22,이다,21,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.da', 'LTranslit': None}"
4253,246,23,.,21,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4254,247,1,그,2,16,det,_,DET,DT,,,"{'Translit': '.geu', 'LTranslit': None}"
4255,247,2,선서를,3,29,obj,선서,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '선서-를', 'Translit': '.seon.seo.reul', 'LTranslit': '.seon.seo'}"
4256,247,3,통해,9,2,advcl,_,VERB,VV,{'Form': 'Compl'},,"{'Translit': '.tong.hae', 'LTranslit': None}"
4257,247,4,입법자들은,9,27,nsubj,입법자들,NOUN,NN+CM,"{'Case': 'Nom', 'Number': 'Plur', 'Polite': 'Form'}",,"{'MSeg': '입법자들-은', 'Translit': '.ib.beob.ja.deul.eun', 'LTranslit': '.ib.beob.ja.deul'}"
4258,247,5,중국의,6,26,nmod:poss,중국,PROPN,NNP+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '중국-의', 'Translit': '.jung.gug.yi', 'LTranslit': '.jung.gug'}"
4259,247,6,속국으로서,8,3,advmod,속국,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '속국-으로서', 'Translit': '.sog.gug.eu.ro.seo', 'LTranslit': '.sog.gug'}"
4260,247,7,홍콩에,8,3,advmod,홍콩,PROPN,NNP+CM,{'Polite': 'Form'},,"{'MSeg': '홍콩-에', 'Translit': '.hong.kong.e', 'LTranslit': '.hong.kong'}"
4261,247,8,충성한다고,9,2,advcl,충성한다,NOUN,NN+QP,,,"{'MSeg': '충성한다-고', 'Translit': '.chung.seong.han.da.go', 'LTranslit': '.chung.seong.han.da'}"
4262,247,9,맹세했다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.maeng.se.haess.da', 'LTranslit': None}"
4263,247,10,.,9,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4264,248,1,친중국,2,11,compound,_,PROPN,NNP,,,"{'Translit': '.chin.jung.gug', 'LTranslit': None}"
4265,248,2,입법자들이,3,27,nsubj,입법자들,NOUN,NN+CM,"{'Case': 'Nom', 'Number': 'Plur', 'Polite': 'Form'}",,"{'MSeg': '입법자들-이', 'Translit': '.ib.beob.ja.deul.i', 'LTranslit': '.ib.beob.ja.deul'}"
4266,248,3,이끄는,5,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.i.ggeu.neun', 'LTranslit': None}"
4267,248,4,홍콩,5,11,compound,_,PROPN,NNP,,,"{'Translit': '.hong.kong', 'LTranslit': None}"
4268,248,5,정부는,12,27,nsubj,정부,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '정부-는', 'Translit': '.jeong.bu.neun', 'LTranslit': '.jeong.bu'}"
4269,248,6,그,8,16,det,_,DET,DT,,,"{'Translit': '.geu', 'LTranslit': None}"
4270,248,7,두,8,28,nummod,_,DET,DT,,,"{'Translit': '.du', 'LTranslit': None}"
4271,248,8,사람이,9,27,nsubj,사람,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '사람-이', 'Translit': '.sa.ram.i', 'LTranslit': '.sa.ram'}"
4272,248,9,취임해서는,11,2,advcl,취임해서,NOUN,NN+AP,,,"{'MSeg': '취임해서-는', 'Translit': '.chwi.im.hae.seo.neun', 'LTranslit': '.chwi.im.hae.seo'}"
4273,248,10,안,11,3,advmod,_,ADV,RB,{'Polarity': 'Neg'},,"{'Translit': '.an', 'LTranslit': None}"
4274,248,11,된다고,12,2,advcl,된다,PART,VV+QP,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'MSeg': '된다-고', 'Translit': '.doen.da.go', 'LTranslit': '.doen.da'}"
4275,248,12,주장했다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.ju.jang.haess.da', 'LTranslit': None}"
4276,248,13,.,12,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4277,249,1,그는,18,27,nsubj,그,PRON,PRP+CM,"{'Case': 'Nom', 'Person': '3', 'Polite': 'Form'}",,"{'MSeg': '그-는', 'Translit': '.geu.neun', 'LTranslit': '.geu'}"
4278,249,2,“,15,33,punct,“,PUNCT,``,,,"{'SpaceAfter': 'No', 'Translit': '“', 'LTranslit': None}"
4279,249,3,중국,4,11,compound,_,PROPN,NNP,,,"{'Translit': '.jung.gug', 'LTranslit': None}"
4280,249,4,정부는,15,27,nsubj,정부,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '정부-는', 'Translit': '.jeong.bu.neun', 'LTranslit': '.jeong.bu'}"
4281,249,5,홍콩의,7,26,nmod:poss,홍콩,PROPN,NNP+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '홍콩-의', 'Translit': '.hong.kong.yi', 'LTranslit': '.hong.kong'}"
4282,249,6,입법,7,11,compound,_,NOUN,NN,,,"{'Translit': '.ib.beob', 'LTranslit': None}"
4283,249,7,마비가,9,27,nsubj:pass,마비,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '마비-가', 'Translit': '.ma.bi.ga', 'LTranslit': '.ma.bi'}"
4284,249,8,지속되지,9,6,aux,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.ji.sog.doe.ji', 'LTranslit': None}"
4285,249,9,않도록,10,2,advcl,_,VERB,VX,{'Form': 'Compl'},,"{'Translit': '.anh.do.rog', 'LTranslit': None}"
4286,249,10,하기,11,9,ccomp,_,VERB,VV,{'VerbForm': 'Ger'},,"{'Translit': '.ha.gi', 'LTranslit': None}"
4287,249,11,위해서,14,2,advcl,_,VERB,VV,{'Form': 'Compl'},,"{'Translit': '.wi.hae.seo', 'LTranslit': None}"
4288,249,12,중국의,13,26,nmod:poss,중국,PROPN,NNP+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '중국-의', 'Translit': '.jung.gug.yi', 'LTranslit': '.jung.gug'}"
4289,249,13,개입이,14,27,nsubj,개입,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '개입-이', 'Translit': '.gae.ib.i', 'LTranslit': '.gae.ib'}"
4290,249,14,필요하다고,15,2,advcl,필요하다,NOUN,NN+QP,,,"{'MSeg': '필요하다-고', 'Translit': '.pil.yo.ha.da.go', 'LTranslit': '.pil.yo.ha.da'}"
4291,249,15,생각한다,18,2,advcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.saeng.gag.han.da', 'LTranslit': None}"
4292,249,16,”,15,33,punct,”,PUNCT,'',,,"{'SpaceAfter': 'No', 'Translit': '”', 'LTranslit': None}"
4293,249,17,라고,15,7,case,라고,PART,QP,,,"{'Translit': '.ra.go', 'LTranslit': None}"
4294,249,18,말했다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.mal.haess.da', 'LTranslit': None}"
4295,249,19,.,18,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4296,250,1,한편,9,3,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': '.han.pyeon', 'LTranslit': None}"
4297,250,2,",",1,33,punct,",",PUNCT,",",,,"{'Translit': ',', 'LTranslit': None}"
4298,250,3,홍콩은,7,27,nsubj,홍콩,PROPN,NNP+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '홍콩-은', 'Translit': '.hong.kong.eun', 'LTranslit': '.hong.kong'}"
4299,250,4,저항의,5,26,nmod:poss,저항,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '저항-의', 'Translit': '.jeo.hang.yi', 'LTranslit': '.jeo.hang'}"
4300,250,5,파도에,7,3,advmod,파도,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '파도-에', 'Translit': '.pa.do.e', 'LTranslit': '.pa.do'}"
4301,250,6,대비하고,7,6,aux,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.dae.bi.ha.go', 'LTranslit': None}"
4302,250,7,있는,8,15,dep,_,VERB,VX,{'Form': 'Adn'},,"{'Translit': '.iss.neun', 'LTranslit': None}"
4303,250,8,것,9,3,advmod,_,NOUN,NNB,,,"{'Translit': '.geos', 'LTranslit': None}"
4304,250,9,같다,0,35,root,_,ADJ,JJ,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.gat.da', 'LTranslit': None}"
4305,250,10,.,9,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4306,251,1,그는,20,27,nsubj,그,PRON,PRP+CM,"{'Case': 'Nom', 'Person': '3', 'Polite': 'Form'}",,"{'MSeg': '그-는', 'Translit': '.geu.neun', 'LTranslit': '.geu'}"
4307,251,2,BBC의,5,26,nmod:poss,BBC,PROPN,NNP+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': 'BBC-의', 'Translit': 'BBC.yi', 'LTranslit': 'BBC'}"
4308,251,3,앤드류,5,11,compound,_,PROPN,NNP,,,"{'Translit': '.aen.deu.ryu', 'LTranslit': None}"
4309,251,4,마,3,21,flat:name,_,PROPN,NNP,,,"{'Translit': '.ma', 'LTranslit': None}"
4310,251,5,쇼에서,20,3,advmod,쇼,NOUN,NN+CM,{'Polite': 'Form'},,"{'Proper': 'True', 'MSeg': '쇼-에서', 'Translit': '.syo.e.seo', 'LTranslit': '.syo'}"
4311,251,6,“,17,33,punct,“,PUNCT,``,,,"{'SpaceAfter': 'No', 'Translit': '“', 'LTranslit': None}"
4312,251,7,솔직히,17,3,advmod,_,ADV,RB,,,"{'Translit': '.sol.jig.hi', 'LTranslit': None}"
4313,251,8,중국,9,11,compound,_,PROPN,NNP,,,"{'Translit': '.jung.gug', 'LTranslit': None}"
4314,251,9,정부는,17,27,nsubj,정부,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '정부-는', 'Translit': '.jeong.bu.neun', 'LTranslit': '.jeong.bu'}"
4315,251,10,일반,11,11,compound,_,NOUN,NN,,,"{'Translit': '.il.ban', 'LTranslit': None}"
4316,251,11,선거를,17,29,obj,선거,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '선거-를', 'Translit': '.seon.geo.reul', 'LTranslit': '.seon.geo'}"
4317,251,12,최후의,13,26,nmod:poss,최후,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '최후-의', 'Translit': '.choe.hu.yi', 'LTranslit': '.choe.hu'}"
4318,251,13,수단으로,17,3,advmod,수단,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '수단-으로', 'Translit': '.su.dan.eu.ro', 'LTranslit': '.su.dan'}"
4319,251,14,남겨,15,6,aux,_,VERB,VV,"{'Form': 'Aux', 'Voice': 'Cau'}",,"{'Translit': '.nam.gyeo', 'LTranslit': None}"
4320,251,15,놓고,16,6,aux,_,VERB,VX,{'Form': 'Aux'},,"{'Translit': '.noh.go', 'LTranslit': None}"
4321,251,16,싶어,17,6,aux,_,ADJ,JX,{'Form': 'Aux'},,"{'SpaceAfter': 'No', 'Translit': '.sip.eo', 'LTranslit': None}"
4322,251,17,한다,20,2,advcl,_,VERB,VX,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.han.da', 'LTranslit': None}"
4323,251,18,”,17,33,punct,”,PUNCT,'',,,"{'SpaceAfter': 'No', 'Translit': '”', 'LTranslit': None}"
4324,251,19,라고,17,7,case,라고,PART,QP,,,"{'Translit': '.ra.go', 'LTranslit': None}"
4325,251,20,말했다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.mal.haess.da', 'LTranslit': None}"
4326,251,21,.,20,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4327,252,1,은퇴할,2,1,acl:relcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.eun.toe.hal', 'LTranslit': None}"
4328,252,2,때까지,4,3,advmod,때,NOUN,NN+AP,,,"{'MSeg': '때-까지', 'Translit': '.ddae.gga.ji', 'LTranslit': '.ddae'}"
4329,252,3,여기에서,4,3,advmod,여기,PRON,PRD+CM,{'Polite': 'Form'},,"{'MSeg': '여기-에서', 'Translit': '.yeo.gi.e.seo', 'LTranslit': '.yeo.gi'}"
4330,252,4,일하는,5,15,dep,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.il.ha.neun', 'LTranslit': None}"
4331,252,5,것이,7,27,nsubj,것,NOUN,NNB+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '것-이', 'Translit': '.geos.i', 'LTranslit': '.geos'}"
4332,252,6,그의,7,26,nmod:poss,그,PRON,PRP+CM,"{'Case': 'Gen', 'Person': '3', 'Polite': 'Form'}",,"{'MSeg': '그-의', 'Translit': '.geu.yi', 'LTranslit': '.geu'}"
4333,252,7,꿈,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.ggum', 'LTranslit': None}"
4334,252,8,이다,7,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.da', 'LTranslit': None}"
4335,252,9,.,7,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4336,253,1,주도권을,2,29,obj,주도권,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '주도권-을', 'Translit': '.ju.do.gweon.eul', 'LTranslit': '.ju.do.gweon'}"
4337,253,2,쥔,3,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.jwin', 'LTranslit': None}"
4338,253,3,경기에서,4,3,advmod,경기,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '경기-에서', 'Translit': '.gyeong.gi.e.seo', 'LTranslit': '.gyeong.gi'}"
4339,253,4,비기는,5,15,dep,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.bi.gi.neun', 'LTranslit': None}"
4340,253,5,것은,12,27,nsubj,것,NOUN,NNB+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '것-은', 'Translit': '.geos.eun', 'LTranslit': '.geos'}"
4341,253,6,한,7,28,nummod,_,DET,DT,,,"{'Translit': '.han', 'LTranslit': None}"
4342,253,7,번쯤은,8,3,advmod,번쯤,NOUN,NNB+AP,,,"{'MSeg': '번쯤-은', 'Translit': '.beon.jjeum.eun', 'LTranslit': '.beon.jjeum'}"
4343,253,8,무시하고,9,2,advcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.mu.si.ha.go', 'LTranslit': None}"
4344,253,9,넘어갈,10,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.neom.eo.gal', 'LTranslit': None}"
4345,253,10,수,11,27,nsubj,_,NOUN,NNB,,,"{'Translit': '.su', 'LTranslit': None}"
4346,253,11,있는,12,1,acl:relcl,_,ADJ,JJ,{'Form': 'Adn'},,"{'Translit': '.iss.neun', 'LTranslit': None}"
4347,253,12,일,21,2,advcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.il', 'LTranslit': None}"
4348,253,13,이지만,12,13,cop,_,AUX,VC,{'Form': 'Compl'},,"{'Translit': '.i.ji.man', 'LTranslit': None}"
4349,253,14,세,15,28,nummod,_,DET,DT,,,"{'Translit': '.se', 'LTranslit': None}"
4350,253,15,번이나,16,3,advmod,번,NOUN,NNB+AP,,,"{'MSeg': '번-이나', 'Translit': '.beon.i.na', 'LTranslit': '.beon'}"
4351,253,16,비기게,17,2,advcl,_,VERB,VV,{'Form': 'Compl'},,"{'Translit': '.bi.gi.ge', 'LTranslit': None}"
4352,253,17,되면,21,2,advcl,_,VERB,VV,{'Form': 'Compl'},,"{'Translit': '.doe.myeon', 'LTranslit': None}"
4353,253,18,말다툼,19,11,compound,_,NOUN,NN,,,"{'Translit': '.mal.da.tum', 'LTranslit': None}"
4354,253,19,하나하나가,21,27,nsubj,하나하나,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '하나하나-가', 'Translit': '.ha.na.ha.na.ga', 'LTranslit': '.ha.na.ha.na'}"
4355,253,20,약점이,21,11,compound:lvc,약점,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '약점-이', 'Translit': '.yag.jeom.i', 'LTranslit': '.yag.jeom'}"
4356,253,21,된다,0,35,root,_,VERB,VV,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.doen.da', 'LTranslit': None}"
4357,253,22,.,21,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4358,254,1,우리는,9,27,nsubj,우리,PRON,PRP+CM,"{'Case': 'Nom', 'Person': '1', 'Polite': 'Form'}",,"{'MSeg': '우리-는', 'Translit': '.u.ri.neun', 'LTranslit': '.u.ri'}"
4359,254,2,홈,3,11,compound,_,NOUN,NN,,,"{'Translit': '.hom', 'LTranslit': None}"
4360,254,3,그라운드에서,6,3,advmod,그라운드,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '그라운드-에서', 'Translit': '.geu.ra.un.deu.e.seo', 'LTranslit': '.geu.ra.un.deu'}"
4361,254,4,6,5,28,nummod,6,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '6', 'LTranslit': None}"
4362,254,5,점을,6,29,obj,점,NOUN,NNB+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '점-을', 'Translit': '.jeom.eul', 'LTranslit': '.jeom'}"
4363,254,6,실점했기,7,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.sil.jeom.haess.gi', 'LTranslit': None}"
4364,254,7,때문에,9,3,advmod,때문,NOUN,NNB+CM,{'Polite': 'Form'},,"{'MSeg': '때문-에', 'Translit': '.ddae.mun.e', 'LTranslit': '.ddae.mun'}"
4365,254,8,너무,9,3,advmod,_,ADV,RB,,,"{'Translit': '.neo.mu', 'LTranslit': None}"
4366,254,9,실망했다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.sil.mang.haess.da', 'LTranslit': None}"
4367,254,10,.,9,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4368,255,1,앤디가,13,27,nsubj,앤디,PROPN,NNP+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '앤디-가', 'Translit': '.aen.di.ga', 'LTranslit': '.aen.di'}"
4369,255,2,4,3,28,nummod,4,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '4', 'LTranslit': None}"
4370,255,3,월,5,30,obl:tmod,_,NOUN,NNB,,,"{'Translit': '.weol', 'LTranslit': None}"
4371,255,4,몬테카를로에서,5,3,advmod,몬테카를로,PROPN,NNP+CM,{'Polite': 'Form'},,"{'MSeg': '몬테카를로-에서', 'Translit': '.mon.te.ka.reul.ro.e.seo', 'LTranslit': '.mon.te.ka.reul.ro'}"
4372,255,5,열린,6,1,acl:relcl,_,VERB,VV,"{'Form': 'Adn', 'Tense': 'Past', 'Voice': 'Pass'}",,"{'Translit': '.yeol.rin', 'LTranslit': None}"
4373,255,6,베누아,13,3,advmod,_,PROPN,NNP,,,"{'Translit': '.be.nu.a', 'LTranslit': None}"
4374,255,7,페르,6,21,flat:name,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': '.pe.reu', 'LTranslit': None}"
4375,255,8,(,9,33,punct,(,PUNCT,(,,,"{'SpaceAfter': 'No', 'Translit': '(', 'LTranslit': None}"
4376,255,9,Benoît,6,5,appos,_,PROPN,NNP,,,"{'Translit': 'Benoît', 'LTranslit': None}"
4377,255,10,Paire,9,21,flat:name,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'Paire', 'LTranslit': None}"
4378,255,11,),9,33,punct,),PUNCT,),,,"{'SpaceAfter': 'No', 'Translit': ')', 'LTranslit': None}"
4379,255,12,에,6,7,case,에,PART,CM,{'Polite': 'Form'},,"{'Translit': '.e', 'LTranslit': None}"
4380,255,13,출전했을,14,1,acl:relcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.chul.jeon.haess.eul', 'LTranslit': None}"
4381,255,14,때가,17,27,nsubj,때,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '때-가', 'Translit': '.ddae.ga', 'LTranslit': '.ddae'}"
4382,255,15,바로,17,3,advmod,_,ADV,RB,,,"{'Translit': '.ba.ro', 'LTranslit': None}"
4383,255,16,그런,17,16,det,_,DET,DT,,,"{'Translit': '.geu.reon', 'LTranslit': None}"
4384,255,17,경우,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.gyeong.u', 'LTranslit': None}"
4385,255,18,였다,17,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.yeoss.da', 'LTranslit': None}"
4386,255,19,.,17,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4387,256,1,그러나,7,3,advmod,_,CCONJ,CC,,,"{'Translit': '.geu.reo.na', 'LTranslit': None}"
4388,256,2,지금,3,3,advmod,_,ADV,RB,,,"{'Translit': '.ji.geum', 'LTranslit': None}"
4389,256,3,당장은,7,3,advmod,당장,NOUN,NN+AP,,,"{'MSeg': '당장-은', 'Translit': '.dang.jang.eun', 'LTranslit': '.dang.jang'}"
4390,256,4,모든,5,16,det,_,DET,DT,,,"{'Translit': '.mo.deun', 'LTranslit': None}"
4391,256,5,일이,7,27,nsubj,일,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '일-이', 'Translit': '.il.i', 'LTranslit': '.il'}"
4392,256,6,틀어져,7,6,aux,_,VERB,VV,{'Form': 'Aux'},,"{'Translit': '.teul.eo.jyeo', 'LTranslit': None}"
4393,256,7,버렸고,14,2,advcl,_,VERB,VX,{'Form': 'Compl'},,"{'Translit': '.beo.ryeoss.go', 'LTranslit': None}"
4394,256,8,그는,12,27,nsubj,그,PRON,PRP+CM,"{'Case': 'Nom', 'Person': '3', 'Polite': 'Form'}",,"{'MSeg': '그-는', 'Translit': '.geu.neun', 'LTranslit': '.geu'}"
4395,256,9,항상,12,3,advmod,_,ADV,RB,,,"{'Translit': '.hang.sang', 'LTranslit': None}"
4396,256,10,해답을,12,29,obj,해답,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '해답-을', 'Translit': '.hae.dab.eul', 'LTranslit': '.hae.dab'}"
4397,256,11,찾고,12,6,aux,_,VERB,VV,{'Form': 'Aux'},,"{'Translit': '.chaj.go', 'LTranslit': None}"
4398,256,12,있는,13,15,dep,_,VERB,VX,{'Form': 'Adn'},,"{'Translit': '.iss.neun', 'LTranslit': None}"
4399,256,13,것,14,3,advmod,_,NOUN,NNB,,,"{'Translit': '.geos', 'LTranslit': None}"
4400,256,14,같다,0,35,root,_,ADJ,JJ,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.gat.da', 'LTranslit': None}"
4401,256,15,.,14,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4402,257,1,데이비스,2,11,compound,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': '.de.i.bi.seu', 'LTranslit': None}"
4403,257,2,컵,9,27,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Proper': 'True', 'Translit': '.keob', 'LTranslit': None}"
4404,257,3,(,4,33,punct,(,PUNCT,(,,,"{'SpaceAfter': 'No', 'Translit': '(', 'LTranslit': None}"
4405,257,4,Davis,2,5,appos,_,PROPN,NNP,,,"{'Translit': 'Davis', 'LTranslit': None}"
4406,257,5,Cup,4,21,flat:name,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'Cup', 'LTranslit': None}"
4407,257,6,),4,33,punct,),PUNCT,),,,"{'SpaceAfter': 'No', 'Translit': ')', 'LTranslit': None}"
4408,257,7,이,2,7,case,이,PART,CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'Translit': '.i', 'LTranslit': None}"
4409,257,8,기여를,9,29,obj,기여,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '기여-를', 'Translit': '.gi.yeo.reul', 'LTranslit': '.gi.yeo'}"
4410,257,9,했는지도,10,14,csubj,했는지,PART,VV+AP,"{'Tense': 'Past', 'VerbForm': 'Fin'}",,"{'MSeg': '했는지-도', 'Translit': '.haess.neun.ji.do', 'LTranslit': '.haess.neun.ji'}"
4411,257,10,의문,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.yi.mun', 'LTranslit': None}"
4412,257,11,이다,10,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.da', 'LTranslit': None}"
4413,257,12,.,10,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
4414,258,1,연간,3,11,compound,_,NOUN,NN,,,"{'Translit': '.yeon.gan', 'LTranslit': None}"
4415,258,2,설문,3,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.seol.mun', 'LTranslit': None}"
4416,258,3,조사에서,11,3,advmod,조사,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '조사-에서', 'Translit': '.jo.sa.e.seo', 'LTranslit': '.jo.sa'}"
4417,258,4,신규,5,11,compound,_,NOUN,NN,,,"{'Translit': '.sin.gyu', 'LTranslit': None}"
4418,258,5,금융,6,11,compound,_,NOUN,NN,,,"{'Translit': '.geum.yung', 'LTranslit': None}"
4419,258,6,부담에,7,3,advmod,부담,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '부담-에', 'Translit': '.bu.dam.e', 'LTranslit': '.bu.dam'}"
4420,258,7,대한,8,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.dae.han', 'LTranslit': None}"
4421,258,8,우려가,9,27,nsubj,우려,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '우려-가', 'Translit': '.u.ryeo.ga', 'LTranslit': '.u.ryeo'}"
4422,258,9,급증한,10,15,dep,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.geub.jeung.han', 'LTranslit': None}"
4423,258,10,것으로,11,3,advmod,것,NOUN,NNB+CM,{'Polite': 'Form'},,"{'MSeg': '것-으로', 'Translit': '.geos.eu.ro', 'LTranslit': '.geos'}"
4424,258,11,드러났다,0,35,root,_,VERB,VV,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.deu.reo.nass.da', 'LTranslit': None}"
4425,258,12,.,11,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
