,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
6142,286,23,來,20,37.0,xcomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'lái'}"
6143,286,24,的,20,17.0,discourse:sp,_,PART,UH,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6144,286,25,？,20,33.0,punct,_,PUNCT,.,,,{'Translit': '？'}
6145,287,1,對峙,13,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'duì峙'}"
6146,287,2,時,1,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'shí'}"
6147,287,3,，,1,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6148,287,4,她,5,11.0,compound,_,PRON,PRP,{'Person': '3'},,"{'SpaceAfter': 'No', 'Translit': 'tā'}"
6149,287,5,脖子,6,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'bózi'}"
6150,287,6,前伸,13,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'qiánshēn'}"
6151,287,7,，,6,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6152,287,8,青筋,9,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'qīngjīn'}"
6153,287,9,暴起,13,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'bàoqǐ'}"
6154,287,10,，,9,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6155,287,11,手,13,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shǒu'}"
6156,287,12,不斷,13,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'bùduàn'}"
6157,287,13,抖動,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'dǒudòng'}"
6158,287,14,。,13,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6159,288,1,但是,5,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'dànshì'}"
6160,288,2,，,1,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6161,288,3,誰,5,27.0,nsubj,_,PRON,WP,,,"{'SpaceAfter': 'No', 'Translit': 'shuí'}"
6162,288,4,能,5,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'néng'}"
6163,288,5,挑剔,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'tiāotī'}"
6164,288,6,格倫達,12,26.0,nmod,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'gé倫dá'}"
6165,288,7,（,8,33.0,punct,_,PUNCT,(,,,"{'SpaceAfter': 'No', 'Translit': '（'}"
6166,288,8,Glenda,6,5.0,appos,_,X,FW,,,"{'Proper': 'True', 'SpaceAfter': 'No', 'Translit': 'Glenda'}"
6167,288,9,）,8,33.0,punct,_,PUNCT,),,,"{'SpaceAfter': 'No', 'Translit': '）'}"
6168,288,10,的,6,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6169,288,11,精彩,12,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'jīngcǎi'}"
6170,288,12,表現,5,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'biǎoxiàn'}"
6171,288,13,？,5,33.0,punct,_,PUNCT,.,,,{'Translit': '？'}
6172,289,1,數十,2,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'shùshí'}"
6173,289,2,年,8,30.0,obl:tmod,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'nián'}"
6174,289,3,來,2,7.0,case:loc,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'lái'}"
6175,289,4,，,2,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6176,289,5,他,8,27.0,nsubj,_,PRON,PRP,{'Person': '3'},,"{'SpaceAfter': 'No', 'Translit': 'tā'}"
6177,289,6,一直,8,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'yīzhí'}"
6178,289,7,在,8,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
6179,289,8,從事,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'cóngshì'}"
6180,289,9,廣播,16,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'guǎngbō'}"
6181,289,10,和,11,8.0,cc,_,CCONJ,CC,,,"{'SpaceAfter': 'No', 'Translit': 'hé'}"
6182,289,11,電視,9,12.0,conj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'diànshì'}"
6183,289,12,的,9,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6184,289,13,新聞,16,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'xīnwén'}"
6185,289,14,及,15,8.0,cc,_,CCONJ,CC,,,"{'SpaceAfter': 'No', 'Translit': 'jí'}"
6186,289,15,時事,13,12.0,conj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shíshì'}"
6187,289,16,工作,8,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'gōngzuò'}"
6188,289,17,。,8,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6189,290,1,理論,11,3.0,advmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'lǐlùn'}"
6190,290,2,上,1,7.0,case:loc,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'shàng'}"
6191,290,3,，,1,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6192,290,4,如果,7,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'rúguǒ'}"
6193,290,5,做,7,13.0,cop,_,AUX,VV,,,"{'SpaceAfter': 'No', 'Translit': 'zuò'}"
6194,290,6,的,7,25.0,mark:prt,_,PART,DEV,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6195,290,7,對,11,37.0,xcomp,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'duì'}"
6196,290,8,的話,7,25.0,mark,_,SCONJ,UH,,,"{'SpaceAfter': 'No', 'Translit': 'dehuà'}"
6197,290,9,，,7,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6198,290,10,就,11,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'jiù'}"
6199,290,11,檢測,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'jiǎncè'}"
6200,290,12,不,13,3.0,advmod,_,ADV,RB,{'Polarity': 'Neg'},,"{'SpaceAfter': 'No', 'Translit': 'bù'}"
6201,290,13,到,11,25.0,mark:prt,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'dào'}"
6202,290,14,。,11,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6203,291,1,放下,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'fàngxià'}"
6204,291,2,麥克風,1,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'màikèfēng'}"
6205,291,3,。,1,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6206,292,1,根據,5,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'gēnjù'}"
6207,292,2,導演,5,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'dǎoyǎn'}"
6208,292,3,自己,2,5.0,appos,_,PRON,PRD,,,"{'SpaceAfter': 'No', 'Translit': 'zìjǐ'}"
6209,292,4,的,2,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6210,292,5,統計,14,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'tǒngjì'}"
6211,292,6,，,5,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6212,292,7,到,8,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'dào'}"
6213,292,8,目前,10,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'mùqián'}"
6214,292,9,為,10,13.0,cop,_,AUX,VC,,,"{'SpaceAfter': 'No', 'Translit': 'wèi'}"
6215,292,10,止,14,15.0,dep,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhǐ'}"
6216,292,11,，,10,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6217,292,12,他,14,27.0,nsubj,_,PRON,PRP,{'Person': '3'},,"{'SpaceAfter': 'No', 'Translit': 'tā'}"
6218,292,13,已經,14,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'yǐjīng'}"
6219,292,14,拍,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'pāi'}"
6220,292,15,了,14,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'le'}"
6221,292,16,八,17,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'bā'}"
6222,292,17,部,18,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'bù'}"
6223,292,18,劇情片,14,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jùqíngpiàn'}"
6224,292,19,。,14,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6225,293,1,電影院,2,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'diànyǐngyuàn'}"
6226,293,2,發生,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'fāshēng'}"
6227,293,3,瞭,2,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'liǎo'}"
6228,293,4,如此,5,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rúcǐ'}"
6229,293,5,巨變,6,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jùbiàn'}"
6230,293,6,以至,2,9.0,ccomp,_,VERB,VV,{'Voice': 'Cau'},,"{'SpaceAfter': 'No', 'Translit': 'yǐzhì'}"
6231,293,7,於,6,25.0,mark:prt,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': '於'}"
6232,293,8,好萊塢,10,27.0,nsubj,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'hǎo萊塢'}"
6233,293,9,已經,10,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'yǐjīng'}"
6234,293,10,疏遠,6,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'shūyuǎn'}"
6235,293,11,了,10,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'le'}"
6236,293,12,家庭,13,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jiātíng'}"
6237,293,13,觀眾,10,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'guānzhòng'}"
6238,293,14,。,2,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6239,294,1,從,4,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'cóng'}"
6240,294,2,導演,4,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'dǎoyǎn'}"
6241,294,3,的,2,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6242,294,4,角度,6,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jiǎodù'}"
6243,294,5,來,6,25.0,mark:prt,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'lái'}"
6244,294,6,看,11,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'kàn'}"
6245,294,7,，,6,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6246,294,8,這,9,16.0,det,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'zhè'}"
6247,294,9,部,10,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'bù'}"
6248,294,10,電影,11,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'diànyǐng'}"
6249,294,11,處,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'chù'}"
6250,294,12,在,11,25.0,mark:prt,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
6251,294,13,歡樂,16,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'huanlè'}"
6252,294,14,的,13,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6253,294,15,家庭,16,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jiātíng'}"
6254,294,16,鬧劇,27,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'nàojù'}"
6255,294,17,和,21,8.0,cc,_,CCONJ,CC,,,"{'SpaceAfter': 'No', 'Translit': 'hé'}"
6256,294,18,沈重,21,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': '沈zhòng'}"
6257,294,19,的,18,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6258,294,20,社會,21,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shèhuì'}"
6259,294,21,戲劇,16,12.0,conj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'xìjù'}"
6260,294,22,之間,16,7.0,case:loc,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zhījiān'}"
6261,294,23,的,16,15.0,dep,_,X,XX,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6262,294,24,的,16,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6263,294,25,不,26,3.0,advmod,_,ADV,RB,{'Polarity': 'Neg'},,"{'SpaceAfter': 'No', 'Translit': 'bù'}"
6264,294,26,穩定,27,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'wěndìng'}"
6265,294,27,平衡,11,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'pínghéng'}"
6266,294,28,。,11,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6267,295,1,從,3,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'cóng'}"
6268,295,2,某種,3,16.0,det,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'mǒuzhǒng'}"
6269,295,3,層面,6,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'céngmiàn'}"
6270,295,4,上,3,7.0,case:loc,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'shàng'}"
6271,295,5,來,6,25.0,mark:prt,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'lái'}"
6272,295,6,說,23,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'shuō'}"
6273,295,7,，,6,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6274,295,8,它,23,27.0,nsubj,_,PRON,PRP,{'Person': '3'},,"{'SpaceAfter': 'No', 'Translit': 'tā'}"
6275,295,9,和藹可親,12,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': ""hé'ǎikěqīn""}"
6276,295,10,含蓄,12,2.0,advcl,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'hánxù'}"
6277,295,11,謙遜,12,2.0,advcl,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'qiānxùn'}"
6278,295,12,暖,23,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'nuǎn'}"
6279,295,13,人,14,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rén'}"
6280,295,14,心房,12,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'xīnfáng'}"
6281,295,15,，,12,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6282,295,16,似乎,23,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'shìhu'}"
6283,295,17,為,21,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'wèi'}"
6284,295,18,周日,19,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhōurì'}"
6285,295,19,下午,21,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'xiàwǔ'}"
6286,295,20,的,19,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6287,295,21,觀賞,23,30.0,obl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'guānshǎng'}"
6288,295,22,而,23,25.0,mark:prt,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': ""'ér""}"
6289,295,23,特製,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'tè製'}"
6290,295,24,。,23,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6291,296,1,當然,16,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'dāngrán'}"
6292,296,2,，,1,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6293,296,3,有,16,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'yǒu'}"
6294,296,4,鮑勃,5,27.0,nsubj,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': '鮑bó'}"
6295,296,5,在,3,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
6296,296,6,，,3,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6297,296,7,他,16,27.0,nsubj,_,PRON,PRP,{'Person': '3'},,"{'SpaceAfter': 'No', 'Translit': 'tā'}"
6298,296,8,是,16,13.0,cop,_,AUX,VC,,,"{'SpaceAfter': 'No', 'Translit': 'shì'}"
6299,296,9,一,10,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'yī'}"
6300,296,10,個,16,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'gè'}"
6301,296,11,永,13,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'yǒng'}"
6302,296,12,不,13,3.0,advmod,_,ADV,RB,{'Polarity': 'Neg'},,"{'SpaceAfter': 'No', 'Translit': 'bù'}"
6303,296,13,停歇,16,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'tíngxiē'}"
6304,296,14,的,13,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6305,296,15,歡樂,16,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'huanlè'}"
6306,296,16,製造機,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': '製zàojī'}"
6307,296,17,。,16,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6308,297,1,當然,5,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'dāngrán'}"
6309,297,2,，,1,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6310,297,3,結果,5,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jiéguǒ'}"
6311,297,4,並,5,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': '並'}"
6312,297,5,沒,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'méi'}"
6313,297,6,那麼,7,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'nàme'}"
6314,297,7,絕妙,5,37.0,xcomp,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'juémiào'}"
6315,297,8,。,5,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6316,298,1,大部分,4,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'dàbùfēn'}"
6317,298,2,的,1,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6318,298,3,現代,4,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'xiàndài'}"
6319,298,4,觀眾,10,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'guānzhòng'}"
6320,298,5,在,8,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
6321,298,6,前線,8,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'qiánxiàn'}"
6322,298,7,作戰,8,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zuòzhàn'}"
6323,298,8,方面,10,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'fāngmiàn'}"
6324,298,9,都,10,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'dōu'}"
6325,298,10,缺乏,21,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'quēfá'}"
6326,298,11,經驗,10,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jīngyàn'}"
6327,298,12,，,10,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6328,298,13,對,14,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'duì'}"
6329,298,14,他們,16,30.0,obl,_,PRON,PRP,"{'Number': 'Plur', 'Person': '3'}",,"{'SpaceAfter': 'No', 'Translit': 'tāmen'}"
6330,298,15,來,16,25.0,mark:prt,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'lái'}"
6331,298,16,說,21,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'shuō'}"
6332,298,17,，,16,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6333,298,18,多斯,20,26.0,nmod,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'duōsī'}"
6334,298,19,的,18,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6335,298,20,功績,21,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'gōngjī'}"
6336,298,21,令,0,35.0,root,_,VERB,VV,{'Voice': 'Cau'},,"{'SpaceAfter': 'No', 'Translit': 'lìng'}"
6337,298,22,人,25,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rén'}"
6338,298,23,難,25,3.0,advmod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'nán'}"
6339,298,24,以,25,25.0,mark:prt,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'yǐ'}"
6340,298,25,想像,21,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'xiǎngxiàng'}"
6341,298,26,。,21,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6342,299,1,多斯,5,11.0,compound,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'duōsī'}"
6343,299,2,（,3,33.0,punct,_,PUNCT,(,,,"{'SpaceAfter': 'No', 'Translit': '（'}"
6344,299,3,Doss,1,5.0,appos,_,X,FW,,,"{'Proper': 'True', 'SpaceAfter': 'No', 'Translit': 'Doss'}"
6345,299,4,）,3,33.0,punct,_,PUNCT,),,,"{'SpaceAfter': 'No', 'Translit': '）'}"
6346,299,5,故事,14,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'gùshì'}"
6347,299,6,的,5,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6348,299,7,另,9,16.0,det,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'lìng'}"
6349,299,8,一,9,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'yī'}"
6350,299,9,個,14,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'gè'}"
6351,299,10,令,14,1.0,acl:relcl,_,VERB,VV,{'Voice': 'Cau'},,"{'SpaceAfter': 'No', 'Translit': 'lìng'}"
6352,299,11,人,12,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rén'}"
6353,299,12,難以置信,10,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'nányǐzhìxìn'}"
6354,299,13,的,10,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6355,299,14,特點,16,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'tèdiǎn'}"
6356,299,15,，,14,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
6357,299,16,使,0,35.0,root,_,VERB,VV,{'Voice': 'Cau'},,"{'SpaceAfter': 'No', 'Translit': 'shǐ'}"
6358,299,17,其,19,27.0,nsubj,_,PRON,PRP,{'Person': '3'},,"{'SpaceAfter': 'No', 'Translit': 'qí'}"
6359,299,18,更,19,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'gèng'}"
6360,299,19,有,16,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'yǒu'}"
6361,299,20,吸引力,19,29.0,obj,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'xīyǐnlì'}"
6362,299,21,。,16,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
6363,300,1,所有,4,26.0,nmod,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'suǒyǒu'}"
6364,300,2,的,1,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
6365,300,3,醫護,4,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'yīhù'}"
6366,300,4,人員,7,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rényuán'}"
